Source Data for Figure 6 
red:
Index	Real(z_j)	Imag(z_j)
167	0.498058524101	0.182937095159
168	0.498058999329	-0.182938006559
169	0.498080662535	0.171548762067
170	0.498084232159	-0.171549650941
171	0.498103630052	0.160366120997
172	0.498112673774	-0.160365249926
173	0.498129922369	0.149373417783
174	0.498142977481	-0.149367904432
175	0.498165045024	0.138555321136
176	0.498171011582	-0.138543874852
177	0.498193394080	-0.127883363817
178	0.498215059965	0.127895250185
179	0.498216006622	-0.117377919085
180	0.498259572845	-0.107013356774
181	0.498279229112	0.117375778841
182	0.498344060426	0.106983063609
183	0.498348387864	-0.096764679044
184	0.498390225451	0.096711919289
185	0.498414538203	0.086565293876
186	0.498449372902	0.076544721181
187	0.498484387964	-0.086606000253
188	0.498549982213	0.066634591568
189	0.498636175722	-0.076531476590
190	0.498745615503	0.056803231295
191	0.498761372389	-0.066559206526
192	0.498845449716	-0.056710923464
193	0.498925960863	-0.046990514256
194	0.499009522812	0.047035782769
195	0.499069750257	-0.037378433035
196	0.499287751320	0.037354199800
197	0.499311009251	-0.027853013410
198	0.499542329719	0.027796298488
199	0.499615698385	-0.018428609394
200	0.499761360019	0.018390192841
201	0.499889662859	-0.009149450863
202	0.499928890708	0.009141243349



Source Data for Figure 7 and Table C.1
Index	Real(z_j)	Imag(z_j)	delta	arg_1	arg_2	arg_3	arg_4	arg_5	Delta
1	-1.537797484405	0.000000000000	1e-12	-1.57	-0.00	1.57	3.14	4.71	1.0
2	-1.499950624342	0.010265201348	1e-12	-0.32	1.25	2.82	4.39	5.96	1.0
3	-1.499950624342	-0.010265201348	1e-12	-2.82	-1.25	0.32	1.89	3.46	1.0
4	-1.499826137427	0.020485525878	1e-12	2.47	4.04	5.61	7.18	8.75	1.0
5	-1.499826137427	-0.020485525878	1e-12	0.67	2.24	3.81	5.38	6.95	1.0
6	-1.499668437249	0.030659439714	1e-12	-1.05	0.52	2.09	3.66	5.23	1.0
7	-1.499668437249	-0.030659439714	1e-12	-2.09	-0.52	1.05	2.62	4.19	1.0
8	-1.499508982879	0.040805650649	1e-12	1.69	3.26	4.83	6.40	7.97	1.0
9	-1.499508982879	-0.040805650649	1e-12	1.45	3.03	4.60	6.17	7.74	1.0
10	-1.499362827910	0.050950483670	1e-12	-1.88	-0.31	1.26	2.83	4.40	1.0
11	-1.499362827910	-0.050950483670	1e-12	-1.26	0.31	1.88	3.45	5.03	1.0
12	-1.499234729326	0.061118328765	1e-12	2.33	3.90	5.47	7.04	8.61	1.0
13	-1.499234729326	-0.061118328765	1e-12	0.81	2.38	3.95	5.52	7.09	1.0
14	-1.499124661078	0.071329849178	1e-12	-0.35	1.22	2.79	4.36	5.93	1.0
